,Year,Country,Latitude,Longitude,Total Deaths,Total Missing,Total Injuries,Total Damage ($Mil),Total Houses Destroyed,Total Houses Damaged
371,1994,PAPUA NEW GUINEA,-4.238,152.214,4.0,0.0,0.0,86.0,,
372,1994,RUSSIA,43.773,147.321,11.0,0.0,382.0,,,
373,1994,INDONESIA,-1.258,127.98,1.0,0.0,52.0,,,500.0
374,1994,RUSSIA,43.905,147.916,0.0,0.0,0.0,,,
375,1994,USA,59.5,-135.3,1.0,0.0,0.0,25.0,,
376,1994,PHILIPPINES,13.525,121.067,81.0,0.0,225.0,3.7,797.0,3288.0
377,1994,JAPAN,40.525,143.419,3.0,0.0,200.0,170.4,,
378,1994,RUSSIA,45.22,36.72,0.0,0.0,0.0,,,
379,1995,JAPAN,34.583,135.018,5502.0,0.0,36896.0,100000.0,200000.0,
380,1995,SAMOA,-15.199,-173.529,0.0,0.0,0.0,,,
381,1995,PHILIPPINES,12.059,125.58,0.0,0.0,0.0,,,
382,1995,PHILIPPINES,12.047,125.92,0.0,0.0,0.0,,,
383,1995,GREECE,40.149,21.695,0.0,0.0,0.0,,,
384,1995,INDONESIA,-8.452,125.049,11.0,0.0,19.0,,,
385,1995,NEW CALEDONIA,-23.008,169.9,0.0,0.0,0.0,,,
386,1995,RUSSIA,52.629,142.827,1989.0,0.0,750.0,300.0,,
387,1995,GREECE,38.401,22.283,26.0,0.0,60.0,660.0,,
388,1995,CHILE,-23.34,-70.294,3.0,0.0,58.0,1.791,115.0,
389,1995,PAPUA NEW GUINEA,-5.799,154.178,0.0,0.0,0.0,,,
390,1995,MEXICO,16.779,-98.597,3.0,0.0,100.0,,,
391,1995,MEXICO,19.055,-104.205,50.0,0.0,200.0,,,
392,1995,JAPAN,27.929,130.175,0.0,0.0,1.0,,,
393,1995,JAPAN,28.094,130.148,0.0,0.0,0.0,,,
394,1995,CHILE,-28.906,-71.417,0.0,0.0,0.0,,,
395,1995,EGYPT,28.826,34.799,11.0,0.0,47.0,,,
396,1995,RUSSIA,44.663,149.3,0.0,0.0,0.0,,,
397,1996,INDONESIA,0.729,119.931,9.0,0.0,63.0,1.2,400.0,
398,1996,GREECE,38.367,22.083,0.0,0.0,0.0,,,
399,1996,RUSSIA,54.05,159.43,0.0,0.0,0.0,,,
400,1996,INDONESIA,-0.891,136.952,164.0,0.0,432.0,4.2,5043.0,
401,1996,PERU,-9.593,-79.587,12.0,0.0,57.0,,15.0,22.0
402,1996,MEXICO,15.978,-98.07,0.0,0.0,0.0,,,
403,1996,SWITZERLAND,46.73,7.97,0.0,0.0,0.0,,,
404,1996,USA,51.564,-177.632,0.0,0.0,0.0,,,
405,1996,USA,51.478,-176.847,0.0,0.0,0.0,,,
406,1996,JAPAN,31.555,139.931,0.0,0.0,0.0,,,
407,1996,CHILE,-22.118,-113.436,0.0,0.0,0.0,,,
408,1996,TAIWAN,21.898,121.498,0.0,0.0,0.0,,,
409,1996,JAPAN,30.568,131.093,0.0,0.0,0.0,,,
410,1996,JAPAN,31.885,131.468,0.0,0.0,0.0,,,
411,1996,PERU,-14.993,-75.675,14.0,0.0,560.0,,,4000.0
412,1996,JAPAN,31.789,131.314,0.0,0.0,0.0,,,
413,1997,NEW CALEDONIA,-21.7,168.0,0.0,0.0,0.0,,,
414,1997,HONDURAS,13.1,-87.6,0.0,0.0,0.0,0.3,,
415,1997,AUSTRALIA,,,0.0,0.0,0.0,,,
416,1997,SOLOMON ISLANDS,-12.584,166.676,0.0,0.0,0.0,,7.0,
417,1997,VENEZUELA,10.598,-63.486,81.0,0.0,522.0,81.0,,
418,1997,JAPAN,31.959,141.878,0.0,0.0,0.0,,,
419,1997,TONGA,-22.1,-176.77,0.0,0.0,0.0,,,
420,1997,RUSSIA,54.841,162.035,0.0,0.0,0.0,,,
421,1997,RUSSIA,54.841,162.035,0.0,0.0,0.0,,,
422,1997,MONTSERRAT,16.72,-62.18,0.0,0.0,0.0,,,
423,1998,NORWAY,61.183,5.267,0.0,0.0,0.0,,,
424,1998,ANTARCTICA,-62.877,149.527,0.0,0.0,0.0,,,
425,1998,TAIWAN,22.306,125.308,0.0,0.0,0.0,,,
426,1998,JAPAN,39.027,143.441,0.0,0.0,0.0,,,
427,1998,PAPUA NEW GUINEA,-2.943,142.582,1636.0,0.0,1000.0,,,
428,1998,INDONESIA,-2.071,124.891,41.0,0.0,107.0,200.0,1000.0,
429,1999,MONTSERRAT,16.722,-62.18,0.0,0.0,0.0,,,
430,1999,TURKEY,40.76,29.97,17118.0,0.0,50000.0,20000.0,,50000.0
431,1999,FRENCH POLYNESIA,-10.52,-138.67,0.0,0.0,0.0,,,
432,1999,VANUATU,-16.423,168.214,10.0,0.0,100.0,,,
433,2000,PHILIPPINES,5.1,120.15,0.0,0.0,0.0,,300.0,
434,2000,GREECE,34.22,25.69,0.0,0.0,0.0,,,
435,2000,INDONESIA,-1.105,123.573,46.0,0.0,264.0,30.0,10000.0,
436,2000,AUSTRALIA,-13.802,97.453,0.0,0.0,0.0,,,
437,2000,JAPAN,34.221,139.131,1.0,0.0,0.0,,,
438,2000,JAPAN,34.319,139.26,0.0,0.0,10.0,,,20.0
439,2000,JAPAN,33.901,139.376,0.0,0.0,1.0,,,
440,2000,USA,34.5,-120.65,0.0,0.0,0.0,,,
441,2000,PAPUA NEW GUINEA,-4.001,152.327,2.0,0.0,0.0,,,
442,2000,GREENLAND,70.25,-52.75,0.0,0.0,0.0,,,
443,2000,RUSSIA,45.12,36.7,0.0,0.0,0.0,,,
444,2001,EL SALVADOR,13.049,-88.66,844.0,0.0,4723.0,753.0,108226.0,169632.0
445,2001,PERU,-16.265,-73.641,103.0,138.0,2713.0,200.0,25399.0,
446,2001,CANADA,52.63,-132.2,0.0,0.0,0.0,,,
447,2001,TAIWAN,23.954,122.734,0.0,0.0,0.0,,,
448,2002,VANUATU,-17.6,167.856,0.0,0.0,0.0,,,
449,2002,PHILIPPINES,6.033,124.249,15.0,0.0,100.0,1.714,,800.0
450,2002,GREECE,36.45,28.2,0.0,0.0,0.0,,,
451,2002,JAPAN,23.346,124.09,0.0,0.0,0.0,,,
452,2002,TAIWAN,24.279,122.179,5.0,0.0,200.0,,100.0,
453,2002,PAPUA NEW GUINEA,-3.26,142.94,4.0,0.0,70.0,,,873.0
454,2002,INDIA,13.036,93.068,2.0,0.0,0.0,,40.0,
455,2002,INDONESIA,-1.757,134.297,8.0,0.0,632.0,,1000.0,900.0
456,2002,NEW ZEALAND,-44.7,169.2,0.0,0.0,0.0,,,
457,2002,ITALY,38.789,15.213,0.0,0.0,0.0,,,
458,2003,SOLOMON ISLANDS,-10.491,160.77,0.0,0.0,0.0,,,
459,2003,MEXICO,18.77,-104.104,29.0,0.0,300.0,,2005.0,6615.0
460,2003,ALGERIA,36.964,3.634,2287.0,800.0,11000.0,5000.0,19000.0,163000.0
461,2003,ALGERIA,36.939,3.578,9.0,0.0,200.0,,,
462,2003,MONTSERRAT,16.722,-62.18,0.0,0.0,0.0,,,
463,2003,ANTARCTICA,-60.532,-43.411,0.0,0.0,0.0,,,
464,2003,GREECE,39.16,20.605,0.0,0.0,50.0,,,
465,2003,NEW ZEALAND,-45.104,167.144,0.0,0.0,0.0,,,
466,2003,JAPAN,41.815,143.91,2.0,0.0,849.0,90.0,,
467,2003,JAPAN,37.812,142.619,0.0,0.0,0.0,,,
468,2003,USA,51.146,178.65,0.0,0.0,0.0,,,
469,2003,NEW CALEDONIA,-22.015,169.766,0.0,0.0,0.0,,,
470,2004,INDONESIA,-3.12,127.4,0.0,0.0,0.0,,,
471,2004,JORDAN,31.675,35.551,0.0,0.0,4.0,,,
472,2004,JAPAN,33.07,136.618,0.0,0.0,4.0,,,
473,2004,JAPAN,33.184,137.071,0.0,0.0,40.0,,,
474,2004,CANADA,49.277,-128.772,0.0,0.0,0.0,,,
475,2004,INDONESIA,-8.152,124.868,34.0,0.0,400.0,,781.0,16712.0
476,2004,GUADELOUPE (FRENCH TERRITORY),15.679,-61.706,1.0,0.0,12.0,,,
477,2004,NEW ZEALAND,-46.676,164.721,0.0,0.0,0.0,,,
478,2004,JAPAN,43.006,145.119,0.0,0.0,24.0,,,
479,2004,AUSTRALIA,-49.312,161.345,0.0,0.0,0.0,,,
480,2004,INDONESIA,3.316,95.854,227899.0,0.0,0.0,10000.0,,
481,2005,JAPAN,34.064,141.491,0.0,0.0,0.0,,,
482,2005,GUADELOUPE (FRENCH TERRITORY),15.775,-61.744,0.0,0.0,0.0,,,
483,2005,INDONESIA,2.085,97.108,1313.0,0.0,340.0,,300.0,
484,2005,INDONESIA,-1.644,99.607,0.0,0.0,0.0,,,
485,2005,USA,41.301,-125.97,0.0,0.0,0.0,,,
486,2005,JAPAN,38.276,142.039,0.0,0.0,56.0,,1.0,
487,2005,JAPAN,38.107,144.896,0.0,0.0,0.0,,,
488,2005,CANADA,,,0.0,0.0,0.0,,,
489,2006,JAPAN,31.394,140.131,0.0,0.0,0.0,,,
490,2006,USA,,,0.0,0.0,0.0,,,
491,2006,INDONESIA,-3.595,127.214,4.0,0.0,0.0,1.0,241.0,
492,2006,TONGA,-20.187,-174.123,0.0,0.0,1.0,,,
493,2006,MONTSERRAT,16.722,-62.18,0.0,0.0,0.0,,,
494,2006,SPAIN,40.0,3.83,0.0,0.0,0.0,33.0,,
495,2006,INDONESIA,-9.254,107.411,802.0,0.0,498.0,55.0,1623.0,
496,2006,SOUTH KOREA,,,1.0,0.0,0.0,,,
497,2006,SAMOA,-16.592,-172.033,0.0,0.0,0.0,,,
498,2006,USA,19.878,-155.935,0.0,0.0,0.0,,,
499,2006,TAIWAN,20.656,119.997,0.0,0.0,0.0,,,
500,2006,RUSSIA,46.592,153.266,0.0,0.0,1.0,,,
501,2006,TAIWAN,21.799,120.547,2.0,0.0,40.0,,,
502,2007,RUSSIA,46.243,154.524,0.0,0.0,0.0,,,
503,2007,VANUATU,-20.617,169.357,0.0,0.0,0.0,,,
504,2007,JAPAN,37.336,136.588,1.0,0.0,150.0,,513.0,
505,2007,SOUTH KOREA,,,4.0,0.0,0.0,2.0,,
506,2007,SOLOMON ISLANDS,-8.46,157.044,52.0,0.0,0.0,,2500.0,500.0
507,2007,CHILE,-45.285,-72.606,10.0,0.0,0.0,,,2.0
508,2007,BULGARIA,43.0,29.0,0.0,0.0,0.0,,,
509,2007,PAPUA NEW GUINEA,-5.52,148.121,0.0,0.0,0.0,,,
510,2007,CHINA,30.394,110.16,8.0,0.0,0.0,,15.0,
511,2007,JAPAN,37.57,138.478,9.0,0.0,1088.0,,875.0,
512,2007,RUSSIA,47.116,141.798,2.0,0.0,12.0,,11.0,20.0
513,2007,USA,51.307,-179.971,0.0,0.0,0.0,,,
514,2007,PERU,-13.386,-76.603,514.0,0.0,1090.0,,52154.0,23632.0
515,2007,SOLOMON ISLANDS,-11.61,165.762,0.0,0.0,0.0,,,
516,2007,INDONESIA,-4.438,101.367,25.0,0.0,161.0,,56425.0,
517,2007,NEW ZEALAND,-49.418,163.954,0.0,0.0,0.0,,,
518,2007,CHILE,-22.247,-69.89,2.0,0.0,65.0,,,
519,2007,MARTINIQUE (FRENCH TERRITORY),14.944,-61.274,0.0,0.0,0.0,,,
520,2007,CANADA,49.475,-121.847,0.0,0.0,0.0,,,
521,2007,KERMADEC ISLANDS,-25.996,-177.514,0.0,0.0,0.0,,,
522,2008,INDONESIA,-2.486,99.972,0.0,0.0,0.0,,,
523,2008,NEW CALEDONIA,-20.071,168.892,0.0,0.0,0.0,,,
524,2008,VANUATU,-19.941,168.953,0.0,0.0,0.0,,,
525,2008,SOUTH KOREA,,,9.0,0.0,15.0,,,
526,2008,CHINA,31.002,103.322,87652.0,0.0,374171.0,86000.0,5360000.0,
527,2008,JAPAN,37.552,142.214,0.0,0.0,0.0,,,
528,2008,USA,52.18,-175.5,0.0,0.0,0.0,,,
529,2008,SOUTH AFRICA,-28.5,13.2,0.0,0.0,0.0,,,
530,2008,JAPAN,41.892,143.754,6.0,0.0,77.0,,,1000.0
531,2008,USA,43.8,-69.7,0.0,0.0,0.0,0.02,,
532,2008,INDONESIA,1.271,122.091,6.0,0.0,77.0,,,1000.0
533,2008,CHINA,31.065,109.92,0.0,0.0,0.0,0.746,,
534,2009,INDONESIA,-0.414,132.885,5.0,0.0,250.0,,,840.0
535,2009,INDONESIA,-0.691,133.305,0.0,0.0,0.0,,,
536,2009,RUSSIA,46.857,155.154,0.0,0.0,0.0,,,
537,2009,INDONESIA,3.884,126.397,0.0,0.0,64.0,,,597.0
538,2009,TONGA,-23.046,-174.659,0.0,0.0,0.0,,,
539,2009,HONDURAS,16.72,-86.236,7.0,0.0,40.0,,135.0,25.0
540,2009,GREECE,34.164,25.471,0.0,0.0,0.0,,,
541,2009,NEW ZEALAND,-45.762,166.562,0.0,0.0,0.0,,,
542,2009,INDIA,14.099,92.888,0.0,0.0,0.0,,,
543,2009,JAPAN,34.743,138.264,1.0,0.0,123.0,,5192.0,
544,2009,INDONESIA,-1.479,99.49,0.0,0.0,9.0,,,
545,2009,USA,,,0.0,0.0,0.0,,,
546,2009,INDONESIA,-7.782,107.297,81.0,0.0,1297.0,,,54000.0
547,2009,SAMOA,-15.489,-172.095,192.0,0.0,7.0,285.0,,
548,2009,INDONESIA,-0.72,99.867,1117.0,0.0,1214.0,2200.0,,181665.0
549,2009,VANUATU,-13.006,166.51,0.0,0.0,0.0,,,
550,2010,SOUTH KOREA,,,1.0,0.0,0.0,,,
551,2010,SOLOMON ISLANDS,-8.743,157.477,0.0,0.0,0.0,,,
552,2010,SOLOMON ISLANDS,-8.799,157.346,0.0,0.0,0.0,,16.0,60.0
553,2010,SOLOMON ISLANDS,-9.019,157.551,0.0,0.0,0.0,,,
554,2010,HAITI,18.457,-72.533,316000.0,0.0,300000.0,8000.0,97294.0,188383.0
555,2010,JAPAN,25.93,128.425,0.0,0.0,0.0,,,
556,2010,CHILE,-36.122,-72.898,558.0,0.0,12000.0,30000.0,,500000.0
557,2010,CHILE,-34.29,-71.891,0.0,0.0,0.0,,,
558,2010,INDONESIA,2.383,97.048,0.0,0.0,0.0,,,
559,2010,PERU,-9.282,-77.645,1.0,0.0,0.0,,50.0,
560,2010,COOK ISLANDS,-21.955,-157.92,0.0,0.0,0.0,,,
561,2010,USA TERRITORY,16.708,145.97,0.0,0.0,0.0,,,
562,2010,INDIA,7.881,91.936,0.0,0.0,0.0,,,
563,2010,VANUATU,-17.541,168.069,0.0,0.0,0.0,,,
564,2010,USA TERRITORY,12.484,141.476,0.0,0.0,0.0,,,
565,2010,INDONESIA,-3.487,100.082,431.0,0.0,0.0,39.0,700.0,
566,2010,JAPAN,26.901,143.698,0.0,0.0,0.0,,,
567,2010,VANUATU,-19.702,167.947,0.0,0.0,4.0,,,
568,2011,VANUATU,-19.157,168.311,0.0,0.0,0.0,,,
569,2011,CHILE,-36.474,-73.125,0.0,0.0,0.0,,,
570,2011,NEW ZEALAND,-43.583,172.68,185.0,0.0,1500.0,15000.0,100000.0,
571,2011,JAPAN,38.435,142.842,0.0,0.0,0.0,,,
572,2011,JAPAN,38.297,142.372,18429.0,0.0,6157.0,220136.6,123661.0,280920.0
573,2011,JAPAN,38.276,141.588,3.0,0.0,132.0,,,
574,2011,NEW CALEDONIA,-20.244,168.226,0.0,0.0,0.0,,,
575,2011,USA,52.05,-171.836,0.0,0.0,0.0,,,
576,2011,UK,50.5,-3.0,0.0,0.0,0.0,,,
577,2011,NEW ZEALAND,-29.539,-176.34,0.0,0.0,0.0,,,
578,2011,JAPAN,38.034,143.264,0.0,0.0,0.0,,,
579,2011,NORWAY,59.05,6.64,0.0,0.0,0.0,,,
580,2011,NORWAY,59.05,6.64,0.0,0.0,0.0,,,
581,2011,VANUATU,-18.365,168.143,0.0,0.0,0.0,,,
582,2011,VANUATU,-18.311,168.218,0.0,0.0,0.0,,,
583,2011,USA,52.171,-171.708,0.0,0.0,0.0,,,
584,2011,NEW ZEALAND,-28.993,-176.238,0.0,0.0,0.0,,,
585,2012,VANUATU,-17.827,167.133,0.0,0.0,0.0,,,
586,2012,VANUATU,-19.125,169.613,0.0,0.0,0.0,,,
587,2012,JAPAN,40.887,144.944,0.0,0.0,0.0,,,
588,2012,MEXICO,16.493,-98.231,2.0,0.0,13.0,600.0,800.0,
589,2012,INDONESIA,2.327,93.063,10.0,0.0,12.0,,,
590,2012,INDONESIA,0.802,92.463,0.0,0.0,0.0,,,
591,2012,VANUATU,-18.972,168.741,0.0,0.0,0.0,,,
592,2012,GREENLAND,69.2,-51.3,0.0,0.0,0.0,,,
593,2012,EL SALVADOR,12.139,-88.59,0.0,0.0,40.0,,,
594,2012,PHILIPPINES,10.811,126.638,1.0,0.0,1.0,0.3,,
595,2012,COSTA RICA,10.085,-85.315,2.0,0.0,20.0,,,
596,2012,CANADA,52.788,-132.101,1.0,0.0,0.0,,,
597,2012,GUATEMALA,13.988,-91.895,48.0,0.0,155.0,210.0,2769.0,7561.0
598,2012,JAPAN,37.89,143.949,0.0,0.0,11.0,,,
599,2012,CHINA,31.256,110.733,0.0,0.0,0.0,,,
600,2013,USA,55.393,-134.652,0.0,0.0,0.0,,,
601,2013,SOLOMON ISLANDS,-10.766,165.114,10.0,0.0,15.0,36.0,588.0,478.0
602,2013,SOLOMON ISLANDS,-10.928,166.018,0.0,0.0,0.0,,,
603,2013,RUSSIA,46.221,150.788,0.0,0.0,0.0,,,
604,2013,MEXICO,18.081,-102.182,0.0,0.0,0.0,,,
605,2013,USA,,,0.0,0.0,2.0,,,
606,2013,GREECE,34.4,25.02,0.0,0.0,0.0,,,
607,2013,NEW ZEALAND,-41.704,174.337,0.0,0.0,5.0,,,35.0
608,2013,NEW ZEALAND,-41.731,174.027,0.0,0.0,0.0,,,
609,2013,PAKISTAN,25.18,62.26,825.0,0.0,619.0,,32638.0,14118.0
610,2013,GREECE,35.514,23.252,0.0,0.0,1.0,,,
611,2013,JAPAN,37.2,144.6,0.0,0.0,1.0,,,
612,2013,ANTARCTICA,-60.274,-46.401,0.0,0.0,0.0,,,
613,2014,CHILE,-19.965,-70.814,0.0,0.0,0.0,,,
614,2014,CHILE,-19.61,-70.769,7.0,0.0,0.0,100.0,,2600.0
615,2014,CHILE,-20.571,-70.493,0.0,0.0,0.0,,,
616,2014,SOLOMON ISLANDS,-11.27,162.148,0.0,0.0,0.0,,,
617,2014,SOLOMON ISLANDS,-11.463,162.051,0.0,0.0,0.0,,,
618,2014,MEXICO,17.397,-100.972,0.0,0.0,0.0,,,127.0
619,2014,PAPUA NEW GUINEA,-6.755,155.024,0.0,0.0,0.0,,,
620,2014,GREECE,40.24,25.33,3.0,0.0,310.0,4500.0,,
621,2014,NEW ZEALAND,-29.977,-177.725,0.0,0.0,0.0,,,
622,2014,USA,51.849,178.735,0.0,0.0,0.0,,,
623,2014,SPAIN,,,0.0,0.0,15.0,,,
624,2014,UKRAINE,46.32,30.67,0.0,0.0,0.0,,,
625,2014,JAPAN,37.005,142.453,0.0,0.0,0.0,,,
626,2014,ICELAND,65.02,-16.7,0.0,0.0,0.0,,,
627,2014,USA,58.306,-136.96,0.0,0.0,0.0,,,
628,2014,CHILE,-32.108,-110.811,0.0,0.0,0.0,,,
629,2014,EL SALVADOR,12.526,-88.123,1.0,0.0,0.0,,5.0,41.0
630,2014,INDONESIA,1.893,126.522,0.0,0.0,0.0,,,
631,2015,JAPAN,39.856,142.881,0.0,0.0,0.0,,,
632,2015,VANUATU,-16.431,168.148,0.0,0.0,0.0,,,
633,2015,PAPUA NEW GUINEA,-4.729,152.562,0.0,0.0,0.0,,,
634,2015,JAPAN,31.529,140.213,0.0,0.0,0.0,,,
635,2015,PAPUA NEW GUINEA,-5.462,151.875,0.0,0.0,0.0,,,
636,2015,NORWAY,69.8,20.92,0.0,0.0,0.0,,,
637,2015,CHINA,31.077,109.896,2.0,0.0,4.0,,,
638,2015,SCOTLAND,,,0.0,0.0,1.0,,,
639,2015,SOLOMON ISLANDS,-9.307,158.403,0.0,0.0,0.0,,,
640,2015,SOLOMON ISLANDS,-10.401,165.141,0.0,0.0,0.0,,,
641,2015,USA,52.214,-169.399,0.0,0.0,0.0,,,
642,2015,CHILE,-31.573,-71.674,15.0,1.0,14.0,600.0,2305.0,10044.0
643,2015,USA,60.08,-141.3,0.0,0.0,0.0,,,
644,2015,CHILE,-29.46,-72.12,0.0,0.0,0.0,,,
645,2015,JAPAN,31.001,128.873,0.0,0.0,0.0,,,
646,2015,GREECE,38.67,20.6,2.0,0.0,4.0,,1.0,
647,2015,SOLOMON ISLANDS,-8.899,158.422,0.0,0.0,0.0,,,
648,2016,MOROCCO,35.649,-3.682,1.0,0.0,26.0,,,
649,2016,INDONESIA,-4.952,94.33,0.0,0.0,0.0,,,
650,2016,ECUADOR,0.35,-80.16,663.0,9.0,6274.0,3300.0,6998.0,29672.0
651,2016,VANUATU,-16.043,167.379,0.0,0.0,0.0,,,
652,2016,NEW CALEDONIA,-22.477,173.117,0.0,0.0,0.0,,,
653,2016,UK TERRITORY,-55.285,-31.877,0.0,0.0,0.0,,,
654,2016,JAPAN,40.394,143.68,0.0,0.0,0.0,,,
655,2016,NEW ZEALAND,-37.359,179.146,0.0,0.0,0.0,,,
656,2016,NEW ZEALAND,-42.737,173.054,2.0,0.0,0.0,3900.0,1.0,
657,2016,JAPAN,37.393,141.387,0.0,0.0,0.0,,,
658,2016,NICARAGUA,11.96,-88.835,0.0,0.0,0.0,,,
659,2016,SOLOMON ISLANDS,-10.681,161.327,1.0,0.0,0.0,,191.0,126.0
660,2016,SOLOMON ISLANDS,-10.749,161.132,0.0,0.0,0.0,,,
661,2016,PAPUA NEW GUINEA,-4.505,153.522,0.0,0.0,0.0,,,
662,2016,CHILE,-43.517,-74.391,0.0,0.0,0.0,,,
663,2017,FIJI,-19.373,176.052,0.0,0.0,0.0,,,
664,2017,PAPUA NEW GUINEA,-6.246,155.172,3.0,0.0,0.0,,,
665,2017,IRAN,27.835,51.94,5.0,0.0,20.0,10.0,85.0,
666,2017,CHILE,-33.038,-72.062,0.0,0.0,0.0,,,
667,2017,PHILIPPINES,5.504,125.066,0.0,0.0,7.0,,1.0,
668,2017,USA,59.852,-136.677,0.0,0.0,0.0,,,
669,2017,NETHERLANDS,,,0.0,0.0,0.0,,,
670,2017,GREECE,38.93,26.365,1.0,0.0,15.0,,10.0,250.0
671,2017,GREENLAND,71.813,-52.569,4.0,0.0,9.0,,11.0,
672,2017,RUSSIA,54.443,168.857,0.0,0.0,0.0,,,
673,2017,COLOMBIA,11.0,-74.3,0.0,0.0,0.0,,1.0,
674,2017,TURKEY,36.929,27.414,2.0,0.0,500.0,,,
675,2017,MEXICO,14.761,-94.103,98.0,0.0,251.0,4000.0,47468.0,94027.0
676,2017,NEW CALEDONIA,-21.697,169.149,0.0,0.0,0.0,,,
677,2017,NEW CALEDONIA,-21.648,168.859,0.0,0.0,0.0,,,
678,2017,VIETNAM,15.317,108.249,1.0,0.0,3.0,,3.0,3.0
679,2017,NEW CALEDONIA,-21.638,168.673,0.0,0.0,0.0,,,
680,2017,NEW CALEDONIA,-21.503,168.598,0.0,0.0,0.0,,,
681,2017,NEW CALEDONIA,-21.325,168.672,0.0,0.0,0.0,,,
682,2017,KERMADEC ISLANDS,-30.0,-179.0,0.0,0.0,0.0,,,
683,2018,HONDURAS,17.483,-83.52,0.0,0.0,0.0,,,7.0
684,2018,PERU,-15.982,-74.512,0.0,0.0,0.0,,,
685,2018,USA,56.004,-149.166,0.0,0.0,0.0,,,
686,2018,PAPUA NEW GUINEA,-3.608,144.588,0.0,0.0,0.0,,,
687,2018,USA,19.313,-154.998,0.0,0.0,1.0,370.0,716.0,
688,2018,JAPAN,31.444,140.193,0.0,0.0,0.0,,,
689,2018,USA,,,0.0,0.0,0.0,,,
690,2018,SPAIN,,,1.0,0.0,0.0,,,
691,2018,INDONESIA,-8.24,116.508,17.0,0.0,355.0,,5448.0,
692,2018,INDONESIA,-8.258,116.438,560.0,0.0,7733.0,509.0,,83392.0
693,2018,FIJI,-18.113,-178.153,0.0,0.0,0.0,,,
694,2018,INDONESIA,-8.337,116.599,2.0,0.0,1.0,,,1705.0
695,2018,VENEZUELA,10.773,-62.902,5.0,0.0,0.0,,,
696,2018,NEW CALEDONIA,-22.03,170.126,0.0,0.0,0.0,,,
697,2018,INDONESIA,-0.256,119.846,4340.0,667.0,10679.0,1500.0,3673.0,39191.0
698,2018,NEW CALEDONIA,-21.743,169.522,0.0,0.0,0.0,,,
699,2018,GREECE,37.52,20.557,0.0,0.0,3.0,,,120.0
700,2018,NEW CALEDONIA,-21.95,169.427,0.0,0.0,0.0,,,
701,2018,RUSSIA,50.559,131.472,0.0,0.0,0.0,,,
702,2018,INDONESIA,-6.102,105.423,437.0,10.0,31943.0,250.0,,2844.0
703,2019,JAPAN,,,0.0,0.0,0.0,,,
704,2019,USA,,,0.0,0.0,0.0,,,
705,2019,PAPUA NEW GUINEA,-4.051,152.597,0.0,0.0,0.0,,,
706,2019,CHILE,-30.056,-72.082,0.0,0.0,0.0,,,
707,2019,NEW ZEALAND,-30.805,-178.095,0.0,0.0,0.0,,,
708,2019,JAPAN,38.646,139.472,0.0,0.0,28.0,,,144.0
709,2019,ITALY,38.789,15.213,0.0,0.0,0.0,,,
710,2019,INDONESIA,1.6,126.416,1.0,0.0,3.0,,,36.0
711,2020,USA TERRITORY,17.916,-66.813,4.0,0.0,0.0,800.0,300.0,1390.0
712,2020,CUBA,19.44,-78.755,0.0,0.0,0.0,,1.0,
713,2020,RUSSIA,48.986,157.693,0.0,0.0,0.0,,,
714,2020,USA,,,0.0,0.0,0.0,,,
715,2020,GREECE,34.205,25.712,0.0,0.0,0.0,,,
716,2020,INDONESIA,-8.058,114.242,1.0,0.0,0.0,,,
717,2020,USA,,,0.0,0.0,0.0,,,
718,2020,NEW ZEALAND,-33.294,-177.838,0.0,0.0,0.0,,,
719,2020,MEXICO,16.029,-95.901,10.0,0.0,24.0,,,8123.0
720,2020,USA,55.03,-158.522,0.0,0.0,0.0,,,
721,2020,USA,54.608,-159.655,0.0,0.0,0.0,,,
722,2020,TURKEY,37.918,26.79,118.0,0.0,1054.0,400.0,,
723,2020,SPAIN,28.08,-17.325,0.0,0.0,0.0,,,
724,2020,CHILE,-39.343,-74.99,0.0,0.0,0.0,,,
725,2021,ANTARCTICA,-61.825,-55.494,0.0,0.0,0.0,,,
726,2021,NEW CALEDONIA,-23.054,171.601,0.0,0.0,0.0,,,
727,2021,NEW ZEALAND,-37.563,179.444,0.0,0.0,0.0,,,
728,2021,NEW ZEALAND,-29.613,-177.843,0.0,0.0,0.0,,,
729,2021,NEW ZEALAND,-29.74,-177.267,0.0,0.0,0.0,,,
730,2021,ALGERIA,36.915,5.199,0.0,0.0,17.0,,,
731,2021,INDONESIA,-3.593,129.503,0.0,0.0,0.0,,,
732,2021,USA,55.325,-157.841,0.0,0.0,0.0,,,
733,2021,PHILIPPINES,6.455,126.742,1.0,0.0,0.0,,,
734,2021,UK TERRITORY,-58.416,-25.321,0.0,0.0,0.0,,,
735,2021,HAITI,18.408,-73.475,2248.0,329.0,12763.0,,53815.0,83770.0
736,2021,MEXICO,16.982,-99.773,3.0,0.0,0.0,,,7317.0
737,2021,GREECE,35.193,26.256,0.0,0.0,0.0,,,
